uri,track_number,track_name,album,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,lyrics-url
spotify:track:7vBlnGdfOLzVEqiOQQxeU8,7,The Story Of Us,Speak Now (Deluxe Package),Taylor Swift,False,0.575,0.855,9,-4.827,0.0467,0.000315,0.00161,0.0419,0.84,139.92,265636,"['TranslationsEspañolThe Story Of Us Lyrics[Verse 1]', ""I used to think one day, we'd tell the story of us"", 'How we met and the sparks flew instantly', 'And people would say, ""They\'re the lucky ones""', 'I used to know my place was the spot next to you', ""Now, I'm searching the room for an empty seat"", ""'Cause lately, I don't even know what page you're on"", '', '[Pre-Chorus]', 'Oh, a simple complication', 'Miscommunications lead to fallout', 'So many things that I wish you knew', ""So many walls up, I can't break through"", '[Chorus]', ""Now, I'm standing alone in a crowded room"", ""And we're not speaking"", ""And I'm dying to know"", ""Is it killing you like it's killing me? Yeah"", ""I don't know what to say since the twist of fate"", 'When it all broke down', 'And the story of us looks a lot like a tragedy now', '', '[Post-Chorus]', 'Next chapter', '', '[Verse 2]', ""How'd we end up this way?"", 'See me nervously pulling at my clothes and trying to look busy', ""And you're doing your best to avoid me"", ""I'm starting to think one day, I'll tell the story of us"", 'How I was losing my mind when I saw you here', ""But you held your pride like you should've held me"", '', '[Pre-Chorus]', ""Oh, I'm scared to see the ending"", 'Why are we pretending this is nothing?', ""I'd tell you I miss you, but I don't know how"", ""I've never heard silence quite this loud"", 'You might also like[Chorus]', ""Now, I'm standing alone in a crowded room"", ""And we're not speaking"", ""And I'm dying to know"", ""Is it killing you like it's killing me? Yeah"", ""I don't know what to say since the twist of fate"", 'When it all broke down', 'And the story of us looks a lot like a tragedy now', '', '[Bridge]', 'This is looking like a contest', 'Of who can act like they care less', 'But I liked it better when you were on my side', ""The battle's in your hands now"", 'But I would lay my armor down', ""If you said you'd rather love than fight"", '', '[Pre-Chorus]', 'So many things that you wish I knew', 'But the story of us might be ending soon', '', '[Chorus]', ""Now, I'm standing alone in a crowded room"", ""And we're not speaking"", ""And I'm dying to know"", ""Is it killing you like it's killing me? Yeah"", ""I don't know what to say since the twist of fate"", 'When it all broke down', 'The story of us looks a lot like a tragedy now, now, now', ""And we're not speaking"", ""And I'm dying to know"", ""Is it killing you like it's killing me? Yeah"", ""I don't know what to say since the twist of fate"", ""'Cause we're goin' down"", 'And the story of us looks a lot like a tragedy now', '[Outro]', 'The end33Embed']",https://genius.com/Taylor-swift-the-story-of-us-lyrics
spotify:track:74WBGgUnpKrJXt6TETfR6Z,8,Never Grow Up,Speak Now (Deluxe Package),Taylor Swift,False,0.714,0.305,2,-8.837,0.0305,0.819,0.0,0.174,0.554,124.91,290467,"['TranslationsEspañolNever Grow Up Lyrics[Verse 1]', ""Your little hand's wrapped around my finger"", ""And it's so quiet in the world tonight"", ""Your little eyelids flutter 'cause you're dreaming"", 'So I tuck you in, turn on your favorite nightlight', ""To you, everything's funny"", 'You got nothing to regret', ""I'd give all I have, honey"", 'If you could stay like that', '', '[Chorus]', ""Oh, darling, don't you ever grow up"", ""Don't you ever grow up, just stay this little"", ""Oh, darling, don't you ever grow up"", ""Don't you ever grow up, it could stay this simple"", ""I won't let nobody hurt you"", ""Won't let no one break your heart"", 'And no one will desert you', 'Just try to never grow up', 'Never grow up', '[Verse 2]', ""You're in the car on the way to the movies"", ""And you're mortified your mom's dropping you off"", ""At fourteen, there's just so much you can't do"", ""And you can't wait to move out someday and call your own shots"", ""But don't make her drop you off around the block"", ""Remember that she's getting older, too"", ""And don't lose the way that you dance around"", 'In your PJs getting ready for school', '', '[Chorus]', ""Oh, darling, don't you ever grow up"", ""Don't you ever grow up, just stay this little"", ""Oh, darling, don't you ever grow up"", ""Don't you ever grow up, it could stay this simple"", ""No one's ever burned you"", ""Nothing's ever left you scarred"", 'And even though you want to', 'Just try to never grow up', '', '[Bridge]', 'Take pictures in your mind of your childhood room', 'Memorize what it sounded like when your dad gets home', 'Remember the footsteps, remember the words said', ""And all your little brother's favorite songs"", 'I just realized everything I have is someday gonna be gone', 'So here I am in my new apartment', 'In a big city, they just dropped me off', ""It's so much colder than I thought it would be"", 'So I tuck myself in and turn my nightlight on', ""Wish I'd never grown up"", ""I wish I'd never grown up"", 'You might also like[Chorus]', ""Oh, I don't wanna grow up"", ""Wish I'd never grown up, I could still be little"", ""Oh, I don't wanna grow up"", ""Wish I'd never grown up, it could still be simple"", ""Oh, darling, don't you ever grow up"", ""Don't you ever grow up, just stay this little"", ""Oh, darling, don't you ever grow up"", ""Don't you ever grow up, it could stay this simple"", ""Won't let nobody hurt you"", ""Won't let no one break your heart"", 'And even though you want to', 'Please try to never grow up', '', '[Outro]', 'Oh, oh', ""Don't you ever grow up"", 'Oh (Never grow up), just never grow up23Embed']",https://genius.com/Taylor-swift-never-grow-up-lyrics
spotify:track:10eBRyImhfqVvkiVEGf0N0,9,Enchanted,Speak Now (Deluxe Package),Taylor Swift,False,0.455,0.623,8,-3.878,0.0288,0.0739,0.000424,0.146,0.208,163.893,352187,"['TranslationsEspañolEnchanted Lyrics[Verse 1]', 'There I was again tonight', 'Forcing laughter, faking smiles', 'Same old tired, lonely place', 'Walls of insincerity', 'Shifting eyes and vacancy', 'Vanished when I saw your face', 'All I can say is it was enchanting to meet you', '', '[Verse 2]', 'Your eyes whispered, ""Have we met?""', 'Across the room, your silhouette', 'Starts to make its way to me', 'The playful conversation starts', 'Counter all your quick remarks', 'Like passing notes in secrecy', 'And it was enchanting to meet you', 'All I can say is I was enchanted to meet you', '[Chorus]', ""This night is sparkling, don't you let it go"", ""I'm wonderstruck, blushing all the way home"", ""I'll spend forever wondering if you knew"", 'I was enchanted to meet you', '', '[Verse 3]', 'The lingering question kept me up', '2AM, who do you love?', ""I wonder 'til I'm wide awake"", ""Now I'm pacing back and forth"", 'Wishing you were at my door', ""I'd open up and you would say"", '""Hey, it was enchanting to meet you""', 'All I know is I was enchanted to meet you', '', '[Chorus]', ""This night is sparkling, don't you let it go"", ""I'm wonderstruck, blushing all the way home"", ""I'll spend forever wondering if you knew"", ""This night is flawless, don't you let it go"", ""I'm wonderstruck, dancing around all alone"", ""I'll spend forever wondering if you knew"", 'I was enchanted to meet you', '', '[Guitar Solo]', 'You might also like[Bridge]', 'This is me praying that', 'This was the very first page', 'Not where the storyline ends', 'My thoughts will echo your name', 'Until I see you again', 'These are the words I held back', 'As I was leaving too soon', 'I was enchanted to meet you', ""Please don't be in love with someone else"", ""Please don't have somebody waiting on you"", ""Please don't be in love with someone else (Ooh)"", ""Please don't have somebody waiting on you (Ooh, oh)"", '', '[Chorus]', ""This night is sparkling, don't you let it go"", ""I'm wonderstruck, blushing all the way home"", ""I'll spend forever wondering if you knew"", ""This night is flawless (Please don't be in love with someone else)"", ""Don't you let it go"", ""I'm wonderstruck (Please don't have somebody waiting on you)"", 'Dancing around all alone', ""I'll spend forever (Please don't be in love with someone else)"", 'Wondering if you knew', 'I was enchanted to meet you', '[Outro]', ""Please don't be in love with someone else"", ""Please don't have somebody waiting on you68Embed""]",https://genius.com/Taylor-swift-enchanted-lyrics
spotify:track:1By2VQkUN0Frd8mKNV5NYC,10,Better Than Revenge,Speak Now (Deluxe Package),Taylor Swift,False,0.516,0.917,11,-3.186,0.0827,0.0139,6.37e-06,0.36,0.635,145.821,217160,"['TranslationsEspañolBetter Than Revenge Lyrics[Intro]', 'Now, go stand in the corner and think about what you did', 'Ha, time for a little revenge', '', '[Verse 1]', 'The story starts when it was hot and it was summer, and', 'I had it all, I had him right there where I wanted him', ""She came along, got him alone, and let's hear the applause"", 'She took him faster than you can say ""Sabotage""', ""I never saw it coming, wouldn't have suspected it"", 'I underestimated just who I was dealing with', 'She had to know the pain was beating on me like a drum', 'She underestimated just who she was stealing from', '[Chorus]', ""She's not a saint and she's not what you think"", ""She's an actress, woah"", ""She's better known for the things that she does"", 'On the mattress, woah', ""Soon, she's gonna find stealing other people's toys"", ""On the playground won't make you many friends"", 'She should keep in mind, she should keep in mind', 'There is nothing I do better than revenge, ha', '', '[Verse 2]', ""She looks at life like it's a party and she's on the list"", ""She looks at me like I'm a trend and she's so over it"", 'I think her ever-present frown is a little troubling, and', ""She thinks I'm psycho 'cause I like to rhyme her name with things"", ""But sophistication isn't what you wear or who you know"", 'Or pushing people down to get you where you wanna go', ""Oh, they didn't teach you that in prep school so it's up to me"", 'But no amount of vintage dresses gives you dignity', '(Think about what you did)', '', '[Chorus]', ""She's not a saint and she's not what you think"", ""She's an actress, woah"", ""She's better known for the things that she does"", 'On the mattress, woah', ""Soon, she's gonna find stealing other people's toys"", ""On the playground won't make you many friends"", 'She should keep in mind, she should keep in mind', 'There is nothing I do better than revenge, ha', 'You might also like[Bridge]', ""I'm just another thing for you to roll your eyes at, honey"", ""You might have him, but haven't you heard?"", ""I'm just another thing for you to roll your eyes at, honey"", 'You might have him, but I always get the last word', 'Woah, woah-ah-oh', '', '[Chorus]', ""She's not a saint and she's not what you think"", ""She's an actress, woah (She deserved it)"", ""She's better known for the things that she does"", 'On the mattress, woah', ""Soon, she's gonna find stealing other people's toys"", ""On the playground won't make you many friends"", 'She should keep in mind, she should keep in mind', 'There is nothing I do better than revenge', '', '[Outro]', ""Do you still feel like you know what you're doing?"", ""'Cause I don't think you do, oh (No, no, no, no)"", ""Do you still feel like you know what you're doing? (No)"", ""I don't think you do, I don't think you do"", ""Let's hear the applause (Come on, come on)"", 'Come on, show me how much better you are', '(So much better, yeah?)', 'See, you deserve some applause', ""'Cause you're so much better"", 'She took him faster than you could say ""Sabotage""29Embed']",https://genius.com/Taylor-swift-better-than-revenge-lyrics
spotify:track:5GPwN5iZ9ZMSXAkppj4Uvv,11,Innocent,Speak Now (Deluxe Package),Taylor Swift,False,0.552,0.608,1,-5.29,0.0259,0.186,0.0,0.125,0.17,134.05,302253,"['Innocent Lyrics[Verse 1]', 'I guess you really did it this time', 'Left yourself in your war path', 'Lost your balance on a tightrope', 'Lost your mind trying to get it back', '', '[Pre-Chorus]', ""Wasn't it easier in your lunchbox days?"", 'Always a bigger bed to crawl into', ""Wasn't it beautiful when you believed in everything"", 'And everybody believed in you?', '[Chorus]', ""It's alright, just wait and see"", 'Your string of lights are still bright to me, oh', ""Who you are is not where you've been"", ""You're still an innocent"", ""You're still an innocent"", '', '[Verse 2]', ""Did some things you can't speak of"", 'But at night, you live it all again', ""You wouldn't be shattered on the floor now"", 'If only you had seen what you know now then', '', '[Pre-Chorus]', ""Wasn't it easier in your firefly-catching days?"", 'When everything out of reach', 'Someone bigger brought down to you', ""Wasn't it beautiful running wild 'til you fell asleep"", 'Before the monsters caught up to you?', '', '[Chorus]', ""It's alright, just wait and see"", 'Your string of lights are still bright to me, oh', ""Who you are is not where you've been"", ""You're still an innocent"", ""It's okay, and life is a tough crowd"", 'Thirty-two and still growing up now', 'Who you are is not what you did', ""You're still an innocent"", 'You might also like[Bridge]', 'Time turns flames to embers', ""You'll have new Septembers"", 'Every one of us has messed up, too, ooh', 'Minds change like the weather', 'I hope you remember', 'Today is never too late to be brand new, oh', '', '[Chorus]', ""It's alright, just wait and see"", 'Your string of lights is still bright to me, oh', ""Who you are is not where you've been"", ""You're still an innocent"", ""It's okay, and life is a tough crowd"", 'Thirty-two and still growing up now', 'Who you are is not what you did', ""You're still an innocent"", ""You're still an innocent"", '', '[Outro]', 'Lost your balance on a tightrope, oh', ""It's never too late to get it back30Embed""]",https://genius.com/Taylor-swift-innocent-lyrics
spotify:track:11UaQaEp2LvdspTyyuE3ur,12,Haunted,Speak Now (Deluxe Package),Taylor Swift,False,0.436,0.95,5,-2.627,0.057,0.0826,1.08e-06,0.149,0.352,162.088,242080,"['TranslationsTürkçeEspañolHaunted Lyrics[Verse 1]', 'You and I walk a fragile line', 'I have known it all this time', ""But I never thought I'd live to see it break"", ""It's getting dark and it's all too quiet"", ""And I can't trust anything now"", ""And it's coming over you like it's all a big mistake"", '', '[Pre-Chorus]', 'Woah, holding my breath', ""Won't lose you again"", ""Something's made your eyes go cold"", '[Chorus]', ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Something's gone terribly wrong"", ""You're all I wanted"", ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Can't breathe whenever you're gone"", ""Can't turn back now, I'm haunted"", '', '[Verse 2]', 'Stood there and watched you walk away', 'From everything we had', 'But I still mean every word I said to you', 'He will try to take away my pain', 'And he just might make me smile', ""But the whole time, I'm wishing he was you instead"", '', '[Pre-Chorus]', 'Oh, holding my breath', ""Won't see you again"", 'Something keeps me holding onto nothing', '', '[Chorus]', ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Something's gone terribly wrong"", ""You're all I wanted"", ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Can't breathe whenever you're gone"", ""Can't turn back now, I'm haunted"", 'You might also like[Bridge]', 'I know, I know', 'I just know', ""You're not gone"", ""You can't be gone, no"", '', '[Chorus]', ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Something's gone terribly wrong"", ""Won't finish what you started"", ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Can't breathe whenever you're gone"", ""I can't go back, I'm haunted"", '', '[Outro]', 'Oh-oh, oh-oh, oh-oh, oh', 'You and I walk a fragile line', 'I have known it all this time', ""Never ever thought I'd see it break"", ""Never thought I'd see it45Embed""]",https://genius.com/Taylor-swift-haunted-lyrics
spotify:track:1D27z8xNzjW0Mwwt1NCWhJ,13,Last Kiss,Speak Now (Deluxe Package),Taylor Swift,False,0.371,0.341,10,-9.475,0.0319,0.57,3.09e-05,0.101,0.196,89.038,367133,"['TranslationsTürkçeEspañolLast Kiss Lyrics[Verse 1]', 'I still remember the look on your face', 'Lit through the darkness at 1:58', 'The words that you whispered for just us to know', 'You told me you loved me', 'So why did you go away?', 'Away', '', '[Verse 2]', 'I do recall now, the smell of the rain', 'Fresh on the pavement', 'I ran off the plane', 'That July ninth, the beat of your heart', 'It jumps through your shirt', 'I can still feel your arms', '[Pre-Chorus]', ""But now I'll go"", 'Sit on the floor wearing your clothes', ""All that I know is I don't know"", 'How to be something you miss', '', '[Chorus]', ""I never thought we'd have a last kiss"", ""Never imagined we'd end like this"", 'Your name, forever the name on my lips', '', '[Verse 3]', 'I do remember the swing of your step', ""The life of the party, you're showing off again"", ""And I'd roll my eyes and then you'd pull me in"", ""I'm not much for dancing, but for you, I did"", 'Because I love your handshake, meeting my father', 'I love how you walk with your hands in your pockets', ""How you'd kiss me when I was in the middle of saying something"", ""There's not a day I don't miss those rude interruptions"", '', '[Pre-Chorus]', ""And I'll go"", 'Sit on the floor wearing your clothes', ""All that I know is I don't know"", 'How to be something you miss', 'You might also like[Chorus]', ""I never thought we'd have a last kiss"", ""I never imagined we'd end like this"", 'Your name, forever the name on my lips, ooh', '', '[Bridge]', ""So I'll watch your life in pictures like I used to watch you sleep"", 'And I feel you forget me like I used to feel you breathe', ""And I'll keep up with our old friends"", 'Just to ask them how you are', ""Hope it's nice where you are"", ""And I hope the sun shines and it's a beautiful day"", 'And something reminds you, you wish you had stayed', 'You can plan for a change in the weather and time', 'But I never planned on you changing your mind', '', '[Pre-Chorus]', ""So, I'll go"", 'Sit on the floor wearing your clothes', ""All that I know is I don't know"", 'How to be something you miss', '', '[Chorus]', ""I never thought we'd have a last kiss"", ""Never imagined we'd end like this"", 'Your name, forever the name on my lips', '[Outro]', 'Just like our last kiss', 'Forever the name on my lips', 'Forever the name on my lips', 'Just like our last41Embed']",https://genius.com/Taylor-swift-last-kiss-lyrics
spotify:track:7DjCRhhFo9PPzca1BjMLcf,14,Long Live,Speak Now (Deluxe Package),Taylor Swift,False,0.418,0.68,7,-4.3,0.0347,0.036,7.59e-05,0.114,0.142,204.12,317453,"['Long Live Lyrics[Verse 1]', 'I said, ""Remember this moment""', 'In the back of my mind', 'The time we stood with our shaking hands', 'The crowds in stands went wild', 'We were the kings and the queens', 'And they read off our names', 'The night you danced like you knew our lives would', 'Never be the same', 'You held your head like a hero on a history book page', 'It was the end of a decade', 'But the start of an age', '[Chorus]', 'Long live the walls we crashed through', 'How the kingdom lights shined just for me and you', 'I was screaming, ""Long live all the magic we made""', 'And bring on all the pretenders', 'One day, we will be remembered', '', '[Verse 2]', 'I said, ""Remember this feeling""', 'I pass the pictures around', 'Of all the years that we stood there on the sidelines', 'Wishing for right now', 'We are the kings and the queens', 'You traded your baseball cap for a crown', 'When they gave us our trophies', 'And we held them up for our town', 'And the cynics were outraged', 'Screaming, ""This is absurd""', ""'Cause for a moment, a band of thieves in ripped up jeans"", 'Got to rule the world', '', '[Chorus]', 'Long live the walls we crashed through', 'How the kingdom lights shined just for me and you', 'I was screaming, ""Long live all the magic we made""', ""And bring on all the pretenders, I'm not afraid"", 'Long live all the mountains we moved', 'I had the time of my life fighting dragons with you', 'I was screaming, ""Long live that look on your face""', 'And bring on all the pretenders', 'One day, we will be remembered', 'You might also like[Bridge]', 'Hold on to spinning around', 'Confetti falls to the ground', 'May these memories break our fall', 'Will you take a moment? Promise me this', ""That you'll stand by me forever"", 'But if, God forbid, fate should step in', 'And force us into a goodbye', 'If you have children some day', 'When they point to the pictures', ""Please tell 'em my name"", ""Tell 'em how the crowds went wild"", ""Tell 'em how I hope they shine"", 'Long live the walls we crashed through', 'I had the time of my life with you', '', '[Chorus]', 'Long, long live the walls we crashed through', 'How the kingdom lights shined just for me and you', 'And I was screaming, ""Long live all the magic we made""', ""And bring on all the pretenders, I'm not afraid"", 'Singing, ""Long live all the mountains we moved""', 'I had the time of my life fighting dragons with you', 'And long, long live that look on your face', 'And bring on all the pretenders', 'One day, we will be remembered35Embed']",https://genius.com/Taylor-swift-long-live-lyrics
spotify:track:1EQn3Uc5AyUXoiPLeyCrrg,15,Ours,Speak Now (Deluxe Package),Taylor Swift,False,0.608,0.569,0,-7.227,0.0284,0.537,0.0,0.097,0.238,159.845,237920,"['Ours Lyrics[Verse 1]', 'Elevator buttons and morning air', ""Strangers' silence makes me want to take the stairs"", ""If you were here, we'd laugh about their vacant stares"", 'But right now, my time is theirs', ""Seems like there's always someone who disapproves"", ""They'll judge it like they know about me and you"", 'And the verdict comes from those with nothing else to do', ""The jury's out, but my choice is you"", '', '[Chorus]', ""So don't you worry your pretty little mind"", 'People throw rocks at things that shine', 'And life makes love look hard', ""The stakes are high, the water's rough"", 'But this love is ours', '[Verse 2]', 'You never know what people have up their sleeves', 'Ghosts from your past gonna jump out at me', 'Lurking in the shadows with their lip gloss smiles', ""But I don't care, 'cause right now, you're mine"", ""And you'll say"", '', '[Chorus]', ""Don't you worry your pretty little mind"", 'People throw rocks at things that shine', 'And life makes love look hard', ""The stakes are high, the water's rough"", 'But this love is ours', '', '[Bridge]', ""And it's not theirs to speculate if it's wrong and"", 'Your hands are tough, but they are where mine belong and', ""I'll fight their doubt and give you faith with this song for you"", ""'Cause I love the gap between your teeth"", 'And I love the riddles that you speak', 'And any snide remarks from my father about your tattoos', ""Will be ignored, 'cause my heart is yours"", '', '[Chorus]', ""So don't you worry your pretty little mind"", 'People throw rocks at things that shine', 'And life makes love look hard', ""Don't you worry your pretty little mind"", 'People throw rocks at things that shine', ""But they can't take what's ours"", ""They can't take what's ours"", ""The stakes are high, the water's rough"", 'But this love is oursYou might also like20Embed']",https://genius.com/Taylor-swift-ours-lyrics
spotify:track:0vvt4IZOMkRug195S4MUq0,16,If This Was A Movie,Speak Now (Deluxe Package),Taylor Swift,False,0.511,0.719,4,-3.457,0.0265,0.166,4.54e-06,0.34,0.289,147.852,234547,"['If This Was a Movie Lyrics[Verse 1]', 'Last night, I heard my own heart beating', 'Sounded like footsteps on my stairs', ""Six months gone and I'm still reaching"", ""Even though I know you're not there"", 'I was playing back a thousand memories, baby', ""Thinking 'bout everything we've been through"", ""Maybe I've been going back too much lately"", 'When time stood still and I had you', '', '[Chorus]', 'Come back, come back, come back to me like', 'You would, you would if this was a movie', ""Stand in the rain outside 'til I came out"", 'Come back, come back, come back to me like', ""You could, you could if you just said you're sorry"", 'I know that we could work it out somehow', ""But if this was a movie, you'd be here by now"", '[Verse 2]', 'I know people change and these things happen', 'But I remember how it was back then', ""Wrapped up in your arms and our friends were laughin'"", ""'Cause nothing like this ever happened to them"", ""Now I'm pacing down the hall, chasing down your street"", 'Flashback to the night when you said to me', ""That nothing's gonna change, not for me and you"", 'Not before I knew how much I had to lose', '', '[Chorus]', 'Come back, come back, come back to me like', 'You would, you would if this was a movie', ""Stand in the rain outside 'til I came out"", 'Come back, come back, come back to me like', ""You could, you could if you just said you're sorry"", 'I know that we could work it out somehow', ""But if this was a movie you'd be here by now"", '', '[Bridge]', ""If you're out there, if you're somewhere, if you're moving on"", ""I've been waiting for you ever since you've been gone"", 'I just want it back the way it was before', 'And I just want to see you back at my front door', '', '[Chorus]', 'And I say, ""Come back, come back, come back to me like', ""You would before you said it's not that easy"", 'Before the fight, before I locked you out', 'But I take it all back now""', 'You might also like[Chorus]', 'Come back, come back, come back to me like', 'You would, you would if this was a movie', ""Stand in the rain outside 'til I came out"", 'Come back, come back, come back to me like', ""You could, you could if you just said you're sorry"", 'I know that we could work it out somehow', ""But if this was a movie you'd be here by now"", '', '[Outro]', ""You'd be here by now"", ""It's not the kind of ending you want to see now"", 'Baby, what about the ending?', ""Oh, I thought you'd be here by now"", 'Oh, oh', ""Thought you'd be here by now21Embed""]",https://genius.com/Taylor-swift-if-this-was-a-movie-lyrics
spotify:track:2R7C9dDqv1UPycvepBFziA,17,Superman,Speak Now (Deluxe Package),Taylor Swift,False,0.582,0.765,7,-3.648,0.0324,0.0268,1.95e-06,0.103,0.559,131.982,275960,"['Superman Lyrics[Verse 1]', 'Tall, dark, and superman', 'He puts papers in his briefcase and drives away', 'To save the world or go to work', ""It's the same thing to me"", ""He's got his mother's eyes, his father's ambition"", 'I wonder if he knows how much that I miss him', 'I hang on every word you say, yay', 'And you smile and say, ""How are you?”', 'I say, ""Just fine""', 'I always forget to tell you, I love you', 'I love you forever', '[Chorus]', 'I watch superman fly away', ""You've got a busy day today"", ""Go save the world, I'll be around"", 'I watch superman fly away', ""Come back, I'll be with you someday"", ""I'll be right here on the ground"", 'When you come back down', '', '[Verse 2]', 'Tall, dark and beautiful', ""He's complicated, he's irrational"", ""But I hope someday you'll take me away and save the day, yeah"", ""Something in his deep brown eyes has me sayin'"", ""He's not all bad like his reputation"", ""And I can't hear one single word they say"", ""And you'll leave, got places to be and I'll be okay"", 'I always forget to tell you I love you', 'I loved you from the very first day', '', '[Chorus]', 'I watch superman fly away', ""You've got a busy day today"", ""Go save the world, I'll be around"", 'I watch superman fly away', ""Come back, I'll be with you someday"", ""I'll be right here on the ground"", 'When you come back down', 'You might also like[Bridge]', 'And I watch you fly around the world', ""And I hope you don't save some other girl"", ""Don't forget, don't forget about me"", ""I'm far away, but I never let you go"", ""I'm love-struck and looking out the window"", ""Don't forget, don't forget where I'll be"", '', '[Breakdown]', 'Right here, wishing the flowers were from you', 'Wishing the card was from you', 'Wishing the call was from you', ""'Cause I loved you from the very first day"", '', '[Chorus - Variation]', 'I watch superman fly away', ""You've got a busy day today"", ""Go save the world, I'll be around"", 'Forever and ever here', 'I watch superman fly away', ""I swear, I'll be with you someday"", ""I'll be right here on the ground"", 'When you come back down', '', '[Outro]', 'La, la, la, la, la, la', 'La, la, la, la, la, la', 'When you come back down13Embed']",https://genius.com/Taylor-swift-superman-lyrics
spotify:track:6IH2Z54gYPLqgJtxZjX80i,18,Back To December - Acoustic,Speak Now (Deluxe Package),Taylor Swift,False,0.541,0.453,2,-6.459,0.0266,0.748,0.0,0.2,0.377,141.757,292560,"['Back To December (Acoustic) Lyrics[Verse 1]', ""I'm so glad you made time to see me"", ""How's life? Tell me, how's your family?"", ""I haven't seen them in a while"", ""You've been good, busier than ever"", 'We small talk, work and the weather', 'Your guard is up and I know why', '', '[Pre-Chorus]', 'Because the last time', 'You saw me is still burned in the back of your mind', 'You gave me roses and I left them there to die', '[Chorus]', 'So this is me swallowing my pride', ""Standing in front of you saying I'm sorry for that night"", 'And I go back to December all the time', ""It turns out freedom ain't nothing but missing you"", ""Wishing I'd realized what I had when you were mine"", 'I go back to December, turn around and make it alright', 'I go back to December all the time', '', '[Verse 2]', ""These days, I haven't been sleeping"", 'Staying up playing back myself leaving', ""When your birthday passed and I didn't call"", 'Then I think about summer, all the beautiful times', 'I watched you laughing from the passenger side', 'And realized I loved you in the fall', '', '[Pre-Chorus]', 'And then the cold came', 'The dark days when fear crept into my mind', 'You gave me all your love and all I gave you was goodbye', '', '[Chorus]', 'So this is me swallowing my pride', ""Standing in front of you saying I'm sorry for that night"", 'And I go back to December all the time', ""It turns out freedom ain't nothing but missing you"", ""Wishing I'd realized what I had when you were mine"", 'I go back to December, turn around and change my own mind', 'I go back to December all the time', 'You might also like[Bridge]', 'I miss your tan skin, your sweet smile', 'So good to me, so right', 'And how you held me in your arms that September night', 'The first time you ever saw me cry', 'Maybe this is wishful thinking', 'Probably mindless dreaming', ""But if we loved again, I swear I'd love you right"", ""I'd go back in time and change it, but I can't"", 'So if the chain is on your door, I understand', '', '[Chorus]', 'But this is me swallowing my pride', ""Standing in front of you saying I'm sorry for that night"", 'And I go back to December', ""It turns out freedom ain't nothing but missing you"", ""Wishing I'd realized what I had when you were mine"", 'I go back to December, turn around and make it alright', 'I go back to December, turn around and change my own mind', 'I go back to December all the time', '', '[Outro]', 'All the timeEmbed']",https://genius.com/Taylor-swift-back-to-december-acoustic-lyrics
spotify:track:62rlxI6g2PNaWsHoiRryto,19,Haunted - Acoustic Version,Speak Now (Deluxe Package),Taylor Swift,False,0.563,0.443,5,-5.078,0.0247,0.842,0.0,0.293,0.313,80.962,217613,"['Haunted (Acoustic Version) Lyrics[Verse 1]', 'You and I walk a fragile line', 'I have known it all this time', ""But I never thought I'd live to see it break"", ""It's getting dark and it's all too quiet"", ""And I can't trust anything now"", ""And it's coming over you like it's all a big mistake"", '', '[Pre-Chorus]', 'Woah, holding my breath', ""Won't lose you again"", ""Something's made your eyes go cold"", '[Chorus]', ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Something's gone terribly wrong"", ""You're all I wanted"", ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Can't breathe whenevеr you're gone"", ""Can't turn back now, I'm haunted"", '', '[Verse 2]', 'Stood thеre and watched you walk away (Walk away)', 'From everything we had', 'But I still mean every word I said to you', 'He will try to take away my pain', 'And he just might make me smile', ""But the whole time, I'm wishing he was you instead"", '', '[Pre-Chorus]', 'Oh-woah, holding my breath', ""Won't see you again"", 'Something keeps me holding onto nothing', '', '[Chorus]', ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Something's gone terribly wrong"", ""You're all I wanted"", ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Can't breathe whenever you're gone"", ""Can't turn back now, I'm haunted"", 'You might also like[Bridge]', 'I know, I know', 'I just know', ""You're not gone"", ""You can't be gone, no"", '', '[Chorus]', ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Something's gone terribly wrong"", ""Won't finish what you started"", ""Come on, come on, don't leave me like this"", 'I thought I had you figured out', ""Can't breathe whenever you're gone"", ""I can't go back, I'm haunted"", '', '[Outro]', 'Oh-oh, oh-oh, oh-oh, oh', 'You and I walk a fragile line', 'I have known it all this time', ""Never ever thought I'd see it break"", ""Never thought I'd see itEmbed""]",https://genius.com/Taylor-swift-haunted-acoustic-version-lyrics
